DateTime,2018/6/21 16:17,,,,,,,,,,,,,,,,,,,,
BoardName,ADC,,,,,,,,,,,,,,,,,,,,
BarCode,asdf,,,,,,,,,,,,,,,,,,,,
TestStat,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
CompTest:,2,,5,,,,,,,,,,,,,,,15,,17,
STEP,BX,LC,Flag,Device Name,STDval,ACTval,+%,-%,MD,RG,TM,A,B,G-1,G-2,G-3,G-4,G-5,TestVal,Dev%,Result
135,B7,A1,,V-CH5N,1.175,2.8V,14,14,UV,0,5,165,39,38,0,0,0,0,1.152,-2%,Pass
136,B7,A1,,CH3-R1,,8KO,75,75,CV,0,5,38,169,41,0,0,0,0,8.524,7%,Pass
137,B7,A1,,CH3-R2,,8KO,75,75,CV,0,5,41,169,38,0,0,0,0,5.938,-26%,Pass
138,B7,A1,,CH3-R3,,8KO,75,75,CV,0,5,38,170,41,0,0,0,0,8.247,3%,Pass
139,B7,A1,,CH3-R4,,8KO,75,75,CV,0,5,41,170,38,0,0,0,0,5.9,-26%,Pass
140,B7,A1,,CH4-R1,,8KO,75,75,CV,0,5,38,167,40,0,0,0,0,8.45,6%,Pass
141,B7,A1,,CH4-R2,,8KO,75,75,CV,0,5,40,167,38,0,0,0,0,5.88,-27%,Pass
142,B7,A1,,CH4-R3,,8KO,75,75,CV,0,5,38,168,40,0,0,0,0,8.257,3%,Pass
143,B7,A1,,CH4-R4,,8KO,75,75,CV,0,5,40,168,38,0,0,0,0,5.809,-27%,Pass
144,B7,A1,,CH5-R1,,8KO,75,75,CV,0,5,38,165,39,0,0,0,0,8.424,5%,Pass
145,B7,A1,,CH5-R2,,8KO,75,75,CV,0,5,39,165,38,0,0,0,0,5.979,-25%,Pass
146,B7,A1,,CH5-R3,,8KO,75,75,CV,0,5,38,166,39,0,0,0,0,8.228,3%,Pass
147,B7,A1,,CH5-R4,,8KO,75,75,CV,0,5,39,166,38,0,0,0,0,6.116,-24%,Pass
148,B8,A1,,¦¤V3-CH3,0.1,2.8V,35,235,WV,0,0,44,47,176,175,0,0,0,-0.041,-141%,Pass
149,B8,A1,,V-CH3P,1.175,2.8V,14,14,UV,0,5,176,47,44,0,0,0,0,1.172,0%,Pass
150,B8,A1,,V-CH3N,1.175,2.8V,14,14,UV,0,5,175,47,44,0,0,0,0,1.204,2%,Pass
151,B8,A1,,¦¤V4-CH4,0.1,2.8V,35,235,WV,0,0,44,46,174,173,0,0,0,-0.057,-157%,Pass
152,B8,A1,,V-CH4P,1.175,2.8V,14,14,UV,0,5,174,46,44,0,0,0,0,1.122,-5%,Pass
153,B8,A1,,V-CH4N,1.175,2.8V,14,14,UV,0,5,173,46,44,0,0,0,0,1.172,0%,Pass
154,B8,A1,,¦¤V5-CH5,0.1,2.8V,35,235,WV,0,5,44,45,172,171,0,0,0,-0.025,-125%,Pass
155,B8,A1,,V-CH5P,1.175,2.8V,14,14,UV,0,5,172,45,44,0,0,0,0,1.14,-3%,Pass
156,B8,A1,,V-CH5N,1.175,2.8V,14,14,UV,0,5,171,45,44,0,0,0,0,1.158,-1%,Pass
157,B8,A1,,CH3-R1,,8KO,75,75,CV,0,10,44,175,47,0,0,0,0,8.605,8%,Pass
158,B8,A1,,CH3-R2,,8KO,75,75,CV,0,10,47,175,44,0,0,0,0,6.467,-19%,Pass
159,B8,A1,,CH3-R3,,8KO,75,75,CV,0,10,44,176,47,0,0,0,0,8.591,7%,Pass
160,B8,A1,,CH3-R4,,8KO,75,75,CV,0,10,47,176,44,0,0,0,0,6.159,-23%,Pass
161,B8,A1,,CH4-R1,,8KO,75,75,CV,0,10,44,173,46,0,0,0,0,8.271,3%,Pass
162,B8,A1,,CH4-R2,,8KO,75,75,CV,0,10,46,173,44,0,0,0,0,5.917,-26%,Pass
163,B8,A1,,CH4-R3,,8KO,75,75,CV,0,10,44,174,46,0,0,0,0,8.528,7%,Pass
164,B8,A1,,CH4-R4,,8KO,75,75,CV,0,10,46,174,44,0,0,0,0,5.675,-29%,Pass
165,B8,A1,,CH5-R1,,8KO,75,75,CV,0,10,44,171,45,0,0,0,0,8.307,4%,Pass
166,B8,A1,,CH5-R2,,8KO,75,75,CV,0,10,45,171,44,0,0,0,0,5.896,-26%,Pass
167,B8,A1,,CH5-R3,,8KO,75,75,CV,0,10,44,172,45,0,0,0,0,8.316,4%,Pass
168,B8,A1,,CH5-R4,,8KO,75,75,CV,0,10,45,172,44,0,0,0,0,5.791,-28%,Pass
LogEnd,,,,,,,,,,,,,,,,,,,,,
